id,Edicion,Id_Propuesta,Titulo,Codigo_Ambito_Referencia,Ambito_Referencia,Tipo_Proponente,Numero_Apoyos,Pasa_Fase_Apoyos,Pasa_Fase_Viabilidad,Numero_Votos,Seleccionada,Presupuesto_euros,Mision_Climatica,Fecha creacion,Fecha_Baja,id_distrito,nombre_distrito,match_status
4462,7,5524,Pagina Web Propia - Biblioteca Serrano Morales,1,Ciutat Vella,Particular,39.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,1,Ciutat Vella,matched
4519,7,5581,Ampliacion polideportivo Quatre Carreres + Zonas verdes,10,Quatre Carreres,Particular,77.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,10,Quatre Carreres,matched
4581,7,5643,Fibra optica,19,3,Particular,31.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,19,Pobles del Sud,matched
4617,7,5679,Pipican Devesa,19,4,Particular,2.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,19,Pobles del Sud,matched
4676,7,5738,Creacion Piscina municipal solar Sanchez Coello / Joan Mercader,11,Poblats Maritims,Particular,31.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,11,Poblats Marítims,matched
4678,7,5740,Equipamiento casetas para gatos en colonias felinas,12,Camins al Grau,Particular,84.0,SI,SI,613.0,SI,3000.0,Sin etiqueta,2023-04-27,,12,Camins al Grau,matched
4733,7,5795,Zonas de socializacion canina,16,Benicalap,Particular,5.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,16,Benicalap,matched
4836,7,5898,"PABELLoN BENICALAP SUR, CREAR CUATRO PISTAS DE VOLEIBOL.",16,Benicalap,Particular,79.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,16,Benicalap,matched
4909,7,5971,Paso de cebra Guillem de Castro a la altura del IVAM,3,Extramurs,Particular,4.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,3,Extramurs,matched
4923,7,5985,Reasfaltado Calle Santa Rosa,6,el Pla del Real,Particular,8.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,6,el Pla del Real,matched
5066,7,6128,DUPLICAR LA FRECUENCIA DEL TRANSPORTE PuBLICO,11,Poblats Maritims,Particular,23.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,11,Poblats Marítims,matched
5173,7,6235,Continuidad eje Gran Via Fdo Catolico (angel Guimera - Calle Cuenca),3,Extramurs,Particular,23.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,3,Extramurs,matched
5182,7,6244,Colocar una valla metalica en la entrada del callejon Malabuche,3,Extramurs,Representante GT,0.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,3,Extramurs,matched
5442,7,6504,Ampliacion zona recreativa infantil en Vivers,5,la Saidia,Particular,37.0,SI,SI,123.0,NO,350000.0,Sin etiqueta,2023-04-27,,5,la Saïdia,matched
5546,7,6608,Tratamiento y exterminacion de procesionaria de los pinos del CEIP Benifaraig,17,1,Particular,57.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,17,Pobles del Nord,matched
5569,7,6631,Remodelacion Jardin de plaza Escultor Ricart Boix,8,Patraix,Particular,16.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,8,Patraix,matched
5629,7,6691,Millora enllumenat del barri,19,2,Particular,23.0,SI,SI,131.0,SI,170000.0,Sin etiqueta,2023-04-27,,19,Pobles del Sud,matched
5664,7,6726,CAMPO LA EXPOSICIoN ( CAUCE RIO TURIA),6,el Pla del Real,Particular,54.0,SI,SI,178.0,SI,277127.0,Sin etiqueta,2023-04-27,,6,el Pla del Real,matched
5683,7,6745,FONT LuDICA,18,1,Representante GT,0.0,SI,SI,90.0,NO,330000.0,Sin etiqueta,2023-04-27,,18,Pobles de l'Oest,matched
5698,7,6760,Nuevo espacio Soriano Benlloch con parque infantil grande.Actualmente abandonado,18,1,Particular,21.0,SI,SI,246.0,SI,21000.0,Con etiqueta,2023-04-27,,18,Pobles de l'Oest,matched
5795,7,6857,INSTALACIoN DE FUENTES DE AGUA FILTRADA Y REFRIGERADA,17,1,Ayuntamiento,0.0,SI,SI,29.0,SI,42523.0,Con etiqueta,2023-04-27,,17,Pobles del Nord,matched
16,1,2015-00019,,13,Algiros,Persona Fisica,0.0,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,13,Algirós,matched
81,1,2015-00109,,7,l'Olivereta,Persona Fisica,0.0,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,7,l'Olivereta,matched
195,1,2015-00238,,1,Ciutat Vella,Persona Juridica,0.0,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,1,Ciutat Vella,matched
268,1,2015-00320,,3,Extramurs,Persona Fisica,0.0,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,3,Extramurs,matched
361,1,2015-00424,,14,Benimaclet,Persona Fisica,0.0,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,14,Benimaclet,matched
615,1,2016-00111,Propuesta ayuntamiento. Implemento seguridad pasos peatones y personas con movilidad reducida,13,Algiros,Persona Juridica,0.0,No aplicable,SI,51.0,SI,8000.0,No aplicable,2023-04-27,,13,Algirós,matched
663,2,44,Carril Bici por Padre Tomas de Montañana entre Av.Port y Av.Francia,12,Camins al Grau,Particular,40.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,12,Camins al Grau,matched
708,2,89,Espai d'oci intergeneracional a l'aire lliure a la plaça de la Botja (Velluters),1,Ciutat Vella,Particular,46.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,1,Ciutat Vella,matched
711,2,92,Rehabilitacion y peatonalizacion entorno mercado municipal San Pedro Nolasco I,5,la Saidia,Particular,30.0,SI,SI,116.0,NO,105000.0,No aplicable,2023-04-27,,5,la Saïdia,matched
737,2,118,Proteccion del carril bici - Calle General Urrutia,10,Quatre Carreres,Particular,7.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,10,Quatre Carreres,matched
751,2,132,Podar las palmeras del jardin Albocasser/Poeta Altet,14,Benimaclet,Particular,6.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,14,Benimaclet,matched
760,2,141,Vayado alto con puerta en jardin c/filipinas para perros,2,l'Eixample,Particular,3.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,2,l'Eixample,matched
787,2,168,Paso de cebra en el cruce de Pedro Aleixandre con calle Granada,10,Quatre Carreres,Particular,33.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,10,Quatre Carreres,matched
849,2,230,MEJORAR LA COMUNICACIoN CONTRANSPORTE PuBLICO ENTRE PATRAIX Y MALILLA,8,Patraix,Particular,9.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,8,Patraix,matched
876,2,257,REURBANIZACION Y AJARDINAMIENTO ZONA PUERTO,11,Poblats Maritims,Particular,10.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,11,Poblats Marítims,matched
901,2,282,CREACIo D'UNA ZONA D'OCI INTERGENERACIONAL EN UN SOLAR DE LA PLAÇA DE LA BOTXA,1,Ciutat Vella,Representante GT,21.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,1,Ciutat Vella,matched
911,2,292,Carril Bici pintura de Bordillos y aceras,7,l'Olivereta,Representante GT,3.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,7,l'Olivereta,matched
979,2,360,Renovacio d'accesos al recinte de l'escola,16,Benicalap,Particular,39.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,16,Benicalap,matched
1002,2,383,MEJORA DEL JARDIN DEL PARQUE DEL CAMINO DE MONCADA,16,Benicalap,Representante GT,91.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,16,Benicalap,matched
1020,2,401,INSTALACIoN DE CASETAS PARA LA RECUPERACIoN DE LOS MURCIeLAGOS,19,Pobles del Sud,Representante GT,9.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,19,Pobles del Sud,matched
1036,2,417,PARQUE BIOSALUDABLE Y NUEVA PETANCA EN PARQUE  DE AVENIDA TRES CRUCES 77.,8,Patraix,Particular,37.0,SI,SI,548.0,SI,15000.0,No aplicable,2023-04-27,,8,Patraix,matched
1066,2,447,CAMBIO DE DIFUSORES EN FAROLAS,10,Quatre Carreres,Particular,31.0,SI,SI,286.0,SI,43047.0,No aplicable,2023-04-27,,10,Quatre Carreres,matched
1100,2,481,"Adecuacion del solar entre C/Mistral, C/Lliri Blau y Avda. Valladolid",14,Benimaclet,Particular,9.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,14,Benimaclet,matched
1107,2,488,Reduccion velocidad de trafico en La Carretera de la Font d'en Corts,10,Quatre Carreres,Particular,3.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,10,Quatre Carreres,matched
1155,2,536,Prolongacion Acera Frente al colegio de la Fonteta.,10,Quatre Carreres,Representante GT,1.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,10,Quatre Carreres,matched
1181,2,562,Construccion de un Co-working industrial,11,Poblats Maritims,Particular,27.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,11,Poblats Marítims,matched
1258,3,1049,BENIMAMET: AMPLIAR ACERA DOCTOR SORIANO,Toda la ciudad,Toda la ciudad,Particular,11.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1264,3,1056,MEJORA SEGURIDAD VIAL JAUME ROIG,Toda la ciudad,Toda la ciudad,Particular,1.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1339,3,1132,CoDIGO DE CIRCULACIoN BICICLETAS,Toda la ciudad,Toda la ciudad,Particular,43.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1352,3,1145,PARQUE INFANTIL EN GRAN ViA MARQUeS DEL TURIA,Toda la ciudad,Toda la ciudad,Particular,10.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1379,3,1172,NOUS PASOS DE PEATONS A LA GRAN VIA FERRAN EL CAToLIC,Toda la ciudad,Toda la ciudad,Particular,14.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1397,3,1190,SACRIFICIO 0 PARA ANIMALES DE COMPAÑIA,Toda la ciudad,Toda la ciudad,Particular,62.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1414,3,1207,AMPLIACION ACERAS CALLE ARCIPRESTE VICENTE GALLART,Toda la ciudad,Toda la ciudad,Particular,2.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1421,3,1214,AiLLAMENT DEL PARC DEL CARRER ALQUERiES DE BELLVER,Toda la ciudad,Toda la ciudad,Particular,4.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1568,3,1363,VALLADO DE ZONA PARA PERROS EN EL PARQUE DE ORRIOLS,Toda la ciudad,Toda la ciudad,Particular,48.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1579,3,1375,PUESTOS PARA RECARGA DE VEHiCULOS ELeCTRICOS EN PLAZAS DE ESTACIONAMIENTO PuBLIC,Toda la ciudad,Toda la ciudad,Particular,3.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1769,3,1565,PEATONALITZAR Y CREAR UN ESPAI  INFANTIL EN LA PLAÇA BARoN DE CORTeS,Toda la ciudad,Toda la ciudad,Particular,0.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1806,4,2035,FINALIZACIoN DE LA REURBANIZACIoN EN RUZAFA,2,l'Eixample,Particular,56.0,SI,SI,74.0,NO,274882.0,No aplicable,2023-04-27,,2,l'Eixample,matched
1942,4,2171,PARQUE DE CALISTENIA/STREET WORKOUT,7,l'Olivereta,Representante GT,0.0,SI,SI,156.0,SI,60000.0,No aplicable,2023-04-27,,7,l'Olivereta,matched
1956,4,2185,MEJORA DE LA MOVILIDAD EN GOLA DE PUJOL,19,4,Particular,19.0,SI,SI,12.0,NO,30117.0,No aplicable,2023-04-27,,19,Pobles del Sud,matched
2017,4,2246,REBAJE DE BORDILLOS PARA MEJORAR LA ACCESIBILIDAD UNIVERSAL,1,Ciutat Vella,Representante GT,0.0,SI,SI,105.0,NO,144000.0,No aplicable,2023-04-27,,1,Ciutat Vella,matched
2067,4,2296,INSTALAR Y ADECUAR ZONAS PARA PERROS Y PIPI-CANES,14,Benimaclet,Representante GT,0.0,SI,SI,491.0,SI,82500.0,No aplicable,2023-04-27,,14,Benimaclet,matched
2127,4,2356,MEJORAR LA ACCESIBILIDAD DE L'OLIVERETA AL JARDiN DEL VIEJO CAUCE DEL TURIA,7,l'Olivereta,Representante GT,0.0,SI,SI,237.0,SI,53000.0,No aplicable,2023-04-27,,7,l'Olivereta,matched
2136,4,2365,POR UNA AVENIDA GIORGETA MaS VERDE Y AMIGABLE,20,No consta,Particular,14.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,20,No consta,missing
2169,4,2398,MEJORA URBANIZACIoN Y ASFALTADO DE CALLES EN EL BARRIO CAMI REIAL,9,Jesus,Particular,39.0,SI,SI,117.0,NO,230500.0,No aplicable,2023-04-27,,9,Jesús,matched
2211,4,2440,REDUCIR o SUSTITUIR LAS LOSETAS DE BOTONES DE LOS PASOS DE PEATONES,8,Patraix,Particular,37.0,SI,SI,371.0,NO,100000.0,No aplicable,2023-04-27,,8,Patraix,matched
2291,4,2520,ADEQUACIo DELS SOLARS DEL CARRER ARXENA (SOTERNES),7,l'Olivereta,Particular,24.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,7,l'Olivereta,matched
2313,5,3001,ARBRES DE VENT I SOLARS. PAVIMENTS ENERGeTICS. CONSCIeNCIA ENERGeTICA SOSTENIBLE,Toda la ciudad,Toda la ciudad,Ayuntamiento,430.0,SI,SI,4660.0,SI,362040.0,No aplicable,2023-04-27,,0,Toda la ciudad,global
2390,5,3078,SUSTITUCIoN DE BaCULOS DE CARRETERA POR FAROLAS EN SAN ISIDRO,Toda la ciudad,Toda la ciudad,Particular,102.0,SI,SI,917.0,NO,176300.0,No aplicable,2023-04-27,,0,Toda la ciudad,global
2443,5,3131,"benimamet , terminar parque lineal.",Toda la ciudad,Toda la ciudad,Particular,32.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2467,5,3155,RECUPERAR LOS 4 MILLONES DE EUROS DE LA EMT CONTRATANDO ABOGADOS Y INVESTIGADORE,Toda la ciudad,Toda la ciudad,Particular,47.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2495,5,3183,Parque de Perros Tabacalera,Toda la ciudad,Toda la ciudad,Particular,46.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2506,5,3194,Adecuacion tunel pasante CV-500 entre Pinedo y Castellar,Toda la ciudad,Toda la ciudad,Particular,109.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2597,5,3285,Instalaciones dignas para los niños y niñas del CEIP Benimamet,Toda la ciudad,Toda la ciudad,Particular,140.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2704,5,3392,Parking publico para los vecinos de la zona Waksman,Toda la ciudad,Toda la ciudad,Particular,12.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2753,5,3441,Campanar.Poner cambio de sentido.,Toda la ciudad,Toda la ciudad,Particular,9.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
126,1,2015-00163,Reacondicionamiento del parque de perros de abastos,3,Extramurs,Persona Fisica,0.0,No aplicable,SI,70.0,SI,75000.0,No aplicable,2023-04-27,,3,Extramurs,matched
128,1,2015-00165,,14,Benimaclet,Persona Fisica,0.0,No aplicable,SI,26.0,NO,,No aplicable,2023-04-27,,14,Benimaclet,matched
147,1,2015-00184,,12,Camins al Grau,Persona Fisica,0.0,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,12,Camins al Grau,matched
181,1,2015-00223,,10,Quatre Carreres,Persona Juridica,0.0,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,10,Quatre Carreres,matched
236,1,2015-00283,,4,Campanar,Persona Juridica,0.0,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,4,Campanar,matched
331,1,2015-00392,,9,Jesus,Persona Fisica,0.0,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,9,Jesús,matched
352,1,2015-00414,,17,Pobles del Nord,Persona Fisica,0.0,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,17,Pobles del Nord,matched
404,1,2015-00472,,1,Ciutat Vella,Persona Juridica,0.0,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,1,Ciutat Vella,matched
446,1,2015-00531,,11,Poblats Maritims,Persona Juridica,0.0,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,11,Poblats Marítims,matched
579,1,2016-00074,,15,Rascanya,Persona Juridica,0.0,No aplicable,SI,25.0,NO,,No aplicable,2023-04-27,,15,Rascanya,matched
596,1,2016-00092,Propuesta ayuntamiento. Mejora del aparcamiento de bicicletas,6,el Pla del Real,Persona Juridica,0.0,No aplicable,SI,7.0,SI,2000.0,No aplicable,2023-04-27,,6,el Pla del Real,matched
624,2,5,Arbolado en ultimo tramo de la calle San Vicente,9,Jesus,Particular,123.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,9,Jesús,matched
650,2,31,"Adecuacion diversas calles en Nou moles este (pavimento,asfaltado, arboles...)",7,l'Olivereta,Particular,19.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,7,l'Olivereta,matched
704,2,85,Carril bici Institut Obrer Valencia,10,Quatre Carreres,Particular,41.0,SI,SI,297.0,SI,250000.0,No aplicable,2023-04-27,,10,Quatre Carreres,matched
725,2,106,Vertebracion del Barrio de la Torre,19,Pobles del Sud,Particular,46.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,19,Pobles del Sud,matched
918,2,299,Instalacion bancos delante del ambulatorio Centro de Especialidades Montolivet,10,Quatre Carreres,Representante GT,18.0,SI,SI,238.0,SI,17500.0,No aplicable,2023-04-27,,10,Quatre Carreres,matched
955,2,336,Renovar alumbrado en c/ Camino Nuevo de Picaña del 1 al 49,8,Patraix,Representante GT,19.0,SI,SI,156.0,NO,159002.0,No aplicable,2023-04-27,,8,Patraix,matched
1016,2,397,RUTAS ESCOLARES SEGURAS,13,Algiros,Representante GT,9.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,13,Algirós,matched
1027,2,408,Colocacion bolardos en acceso peatonal,15,Rascanya,Particular,3.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,15,Rascanya,matched
1085,2,466,Escenario multiusos en la calle Salabert,8,Patraix,Particular,225.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,8,Patraix,matched
1141,2,522,Dignificacion zona del Barrio Chino,1,Ciutat Vella,Particular,7.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,1,Ciutat Vella,matched
1145,2,526,Instalacion de bocas de riego en zonas de ocio nocturno del Barrio del Carmen,1,Ciutat Vella,Representante GT,4.0,SI,SI,57.0,NO,100000.0,No aplicable,2023-04-27,,1,Ciutat Vella,matched
1148,2,529,Reubicar  seis contenedores  de control de alumbrado.,9,Jesus,Particular,24.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,9,Jesús,matched
1174,2,555,AMPLIAR ANCHURA ACERA CALLE GABRIEL MIRO,3,Extramurs,Particular,10.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,3,Extramurs,matched
1184,2,565,Parque de Perros zona bulevarsur-GasparAguilar,8,Patraix,Particular,2.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,8,Patraix,matched
1213,3,1003,BANYS PuBLICS EN EL JARDi DEL RIU TuRIA,Toda la ciudad,Toda la ciudad,Ayuntamiento,1149.0,SI,SI,3752.0,SI,650000.0,No aplicable,2023-04-27,,0,Toda la ciudad,global
1248,3,1039,PACIFICACIoN DEL TRaFICO EN CASTELLAR-OLIVERAL,Toda la ciudad,Toda la ciudad,Particular,48.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1301,3,1094,UTILIZACIoN DE PLACAS SOLARES,Toda la ciudad,Toda la ciudad,Particular,21.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1337,3,1130,CONVERTIR HARINAS BELENGUER (CALLE SAN VICENTE) EN UN ESPACIO DE USO PuBLICO.,Toda la ciudad,Toda la ciudad,Particular,10.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1373,3,1166,REURBANIZACIoN DR. OLoRIZ (TRAMO PESET ALEIXANDRE - SAN PANCRACIO),Toda la ciudad,Toda la ciudad,Particular,9.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1396,3,1189,CREACIoN DE PARKINGS PuBLICOS EN BENICALAP Y NOU BENICALAP,Toda la ciudad,Toda la ciudad,Particular,14.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1416,3,1209,REUBICACION MERCADO AMBULANTE ZONA AVDA. ALMAZORA-C/. SAGUNTO,Toda la ciudad,Toda la ciudad,Particular,3.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1429,3,1222,PAGAR MENOS POR RECICLAR,Toda la ciudad,Toda la ciudad,Particular,16.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1445,3,1238,RUTES ESCOLARS SEGURES CEIP MAX AUB,Toda la ciudad,Toda la ciudad,Particular,133.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1479,3,1272,CARRIL BICI ZONA MALVARROSSA-FAUSTO ELIO,Toda la ciudad,Toda la ciudad,Particular,13.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1530,3,1323,DAR CONTINUIDAD A CALLE JUAN BAUTISTA MUÑOZ,Toda la ciudad,Toda la ciudad,Particular,4.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1569,3,1365,LOS PUEBLOS DE VALeNCIA PEDIMOS UNA URBANIZACIoN SOSTENIBLE,Toda la ciudad,Toda la ciudad,Particular,209.0,SI,SI,1808.0,NO,900000.0,No aplicable,2023-04-27,,0,Toda la ciudad,global
1578,3,1374,DOTACIoN DE PISTAS DE ATLETISMO EN EL DISTRITO DE MARiTIM,Toda la ciudad,Toda la ciudad,Particular,126.0,SI,SI,536.0,NO,2100000.0,No aplicable,2023-04-27,,0,Toda la ciudad,global
1691,3,1487,ACONDICIONAMIENTO DEL SOLAR ESQUINA ARQUITECTE ARNAU- CL. MURTA DE BENIMACLET,Toda la ciudad,Toda la ciudad,Particular,21.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1736,3,1532,AMPLIAR TRANViA TORREFIEL -NOU BENICALAP/JUAN XXIII,Toda la ciudad,Toda la ciudad,Particular,3.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1805,4,2034,CENTRO SOCIO-CULTURAL,16,Benicalap,Particular,75.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,16,Benicalap,matched
1840,4,2069,REURBANIZACIoN DE LA ANTIGUA FE Y ALEDAÑOS,4,Campanar,Particular,79.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,4,Campanar,matched
1858,4,2087,REHABILITACIoN SOLAR (VALLE DE AYORA – SAFOR) PARA APARCAMIENTO Y USO VECINAL,16,Benicalap,Particular,34.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,16,Benicalap,matched
1873,4,2102,BIENESTAR SOCIAL,11,Poblats Maritims,Particular,24.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,11,Poblats Marítims,matched
1925,4,2154,EQUIPOS INFORMaTICOS COMPLETOS PARA LA ALCALDiA,19,1,Particular,4.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,19,Pobles del Sud,matched
1932,4,2161,MEJORA DE LA CIRCULACIoN DE LA CALLE JUAN DE GARAY (PATRAIX- HOSPITAL PESET),8,Patraix,Particular,32.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,8,Patraix,matched
1933,4,2162,"HUERTOS URBANOS , AGRICULTURA TRADICIONAL Y ECOLoGICA",15,Rascanya,Representante GT,0.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,15,Rascanya,matched
1969,4,2198,AMPLIACION ACERA NOU MESTALLA,20,No consta,Particular,12.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,20,No consta,missing
2065,4,2294,CREACIoN DE ZONAS DE SOCIALIZACIoN CANINA EN LOS DISTINTOS SOLARES DEL BARRIO,15,Rascanya,Particular,5.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,15,Rascanya,matched
2077,4,2306,INSTALACIoN DE BANCOS EN BENIMAMET,18,1,Particular,42.0,SI,SI,243.0,SI,18000.0,No aplicable,2023-04-27,,18,Pobles de l'Oest,matched
2081,4,2310,CARRIL BICI POR GASCo OLIAG Y DANIEL DE BALACIART,20,No consta,Particular,1.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,20,No consta,missing
2148,4,2377,REASFALTAR CAMi DE L'ALQUERIA D'AIGUAMOLLS,19,8,Representante GT,0.0,SI,SI,8.0,NO,20342.0,No aplicable,2023-04-27,,19,Pobles del Sud,matched
2178,4,2407,ESTACIoN DE MEDICIoN DE CALIDAD DEL AIRE EN LA CALLE LINARES,7,l'Olivereta,Particular,38.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,7,l'Olivereta,matched
2218,4,2447,ADECUACIoN Y URBANIZACIoN DE LAS CALLES QUE LINDAN CON LAS ViAS DE TREN Y MACOSA,9,Jesus,Particular,36.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,9,Jesús,matched
2255,4,2484,PARQUE ADAPTADO PARA PERSONAS CON DISCAPACIDAD,8,Patraix,Particular,44.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,8,Patraix,matched
2257,4,2486,"MODIFICACIoN, ADECUACIoN Y EQUIPAMIENTO DE LA BIBLIOTECA DEL BARRIO DE RUSSAFA",2,l'Eixample,Particular,35.0,SI,SI,325.0,SI,30000.0,No aplicable,2023-04-27,,2,l'Eixample,matched
2323,5,3011,REURBANITZACIo DE SANT AGUSTi I AVINGUDA DE L’OEST,Toda la ciudad,Toda la ciudad,Ayuntamiento,213.0,SI,SI,1229.0,NO,1500000.0,No aplicable,2023-04-27,,0,Toda la ciudad,global
2375,5,3063,Calle Bailen: carril bici + ampliacion de aceras + arbolado,Toda la ciudad,Toda la ciudad,Particular,117.0,SI,SI,2274.0,NO,450000.0,No aplicable,2023-04-27,,0,Toda la ciudad,global
2468,5,3156,arboles calle Jesus,Toda la ciudad,Toda la ciudad,Particular,12.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2497,5,3185,La conexion de Blasco Ibañez con Viveros que falta,Toda la ciudad,Toda la ciudad,Particular,20.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2550,5,3238,Acondicionar zona aparcamiento Hospital Arnau de Vilanova(Beniferri),Toda la ciudad,Toda la ciudad,Particular,36.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2594,5,3282,Las colillas son basura,Toda la ciudad,Toda la ciudad,Particular,14.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
